id,name,scientific,order,family,genus,species,image,paragraph
myid,Myrica,none,Fagales,Myricaceae,Myrica,none,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Gagelstrauch%28Myrica_gale%29female.JPG/220px-Gagelstrauch%28Myrica_gale%29female.JPG,"<p>About 35 species, including:<br/>
<i><a class=""new"" href=""/w/index.php?title=Myrica_adenophora&amp;action=edit&amp;redlink=1"" title=""Myrica adenophora (page does not exist)"">Myrica adenophora</a></i><br/>
<i><a href=""/wiki/Myrica_californica"" title=""Myrica californica"">Myrica californica</a></i><br/>
<i><a href=""/wiki/Myrica_caroliniensis"" title=""Myrica caroliniensis"">Myrica caroliniensis</a></i><br/>
<i><a href=""/wiki/Myrica_cerifera"" title=""Myrica cerifera"">Myrica cerifera</a></i><br/>
<i><a href=""/wiki/Myrica_esculenta"" title=""Myrica esculenta"">Myrica esculenta</a></i><br/>
<i><a href=""/wiki/Myrica_faya"" title=""Myrica faya"">Myrica faya</a></i><br/>
<i><a href=""/wiki/Myrica_gale"" title=""Myrica gale"">Myrica gale</a></i><br/>
<i><a href=""/wiki/Myrica_hartwegii"" title=""Myrica hartwegii"">Myrica hartwegii</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Myrica_holdrigeana&amp;action=edit&amp;redlink=1"" title=""Myrica holdrigeana (page does not exist)"">Myrica holdrigeana</a></i><br/>
<i><a href=""/wiki/Myrica_inodora"" title=""Myrica inodora"">Myrica inodora</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Myrica_integra&amp;action=edit&amp;redlink=1"" title=""Myrica integra (page does not exist)"">Myrica integra</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Myrica_nana&amp;action=edit&amp;redlink=1"" title=""Myrica nana (page does not exist)"">Myrica nana</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Myrica_parvifolia&amp;action=edit&amp;redlink=1"" title=""Myrica parvifolia (page does not exist)"">Myrica parvifolia</a></i><br/>
<i><a href=""/wiki/Myrica_pensylvanica"" title=""Myrica pensylvanica"">Myrica pensylvanica</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Myrica_pilulifera&amp;action=edit&amp;redlink=1"" title=""Myrica pilulifera (page does not exist)"">Myrica pilulifera</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Myrica_pubescens&amp;action=edit&amp;redlink=1"" title=""Myrica pubescens (page does not exist)"">Myrica pubescens</a></i><br/>
<i><a href=""/wiki/Myrica_rubra"" title=""Myrica rubra"">Myrica rubra</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Myrica_serrata&amp;action=edit&amp;redlink=1"" title=""Myrica serrata (page does not exist)"">Myrica serrata</a></i>
</p>"
myid,Myriophyllum,none,Saxifragales,Haloragaceae,Myriophyllum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Myriophyllum_aquaticum_-_side_%28aka%29.jpg/220px-Myriophyllum_aquaticum_-_side_%28aka%29.jpg,"<p>See text
</p>"
myid,Myrrhis,Myrrhis odorata,Apiales,Apiaceae,Myrrhis,<b>M. odorata</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Apiaceae_-_Myrrhis_odorata.JPG/250px-Apiaceae_-_Myrrhis_odorata.JPG,"<p><b>Cicely</b> <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'s' in 'sigh'"">s</span><span title=""/ɪ/ short 'i' in 'bid'"">ɪ</span><span title=""'s' in 'sigh'"">s</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""'l' in 'lie'"">l</span><span title=""/i/ 'y' in 'happy'"">i</span></span>/</a></span></span> or <b>sweet cicely</b> (<i><b>Myrrhis odorata</b></i>)<sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> is a <a class=""mw-redirect"" href=""/wiki/Herbaceous"" title=""Herbaceous"">herbaceous</a> <a href=""/wiki/Perennial_plant"" title=""Perennial plant"">perennial plant</a> belonging to the celery <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Apiaceae"" title=""Apiaceae"">Apiaceae</a>. It is one of two accepted <a href=""/wiki/Species"" title=""Species"">species</a> in the genus <i><b>Myrrhis</b></i>.<sup class=""reference"" id=""cite_ref-PlantList_1-1""><a href=""#cite_note-PlantList-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup>
</p>"
myid,Myrsine,none,Ericales,Primulaceae,Myrsine,none,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Myrsine_alyxifolia5.jpg/220px-Myrsine_alyxifolia5.jpg,"<p>See text.
</p>"
myid,Myrteola,none,Myrtales,Myrtaceae,Myrteola,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Blue_Eyes_Fuchsia.JPG/40px-Blue_Eyes_Fuchsia.JPG,"<p><i><b>Myrteola</b></i> is a <a href=""/wiki/Plant"" title=""Plant"">plant</a> genus in the <a href=""/wiki/Myrtaceae"" title=""Myrtaceae"">Myrtaceae</a> described as a genus in 1856.<sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup>  It is native to <a href=""/wiki/South_America"" title=""South America"">South America</a> and the <a href=""/wiki/Falkland_Islands"" title=""Falkland Islands"">Falkland Islands</a>.<sup class=""reference"" id=""cite_ref-c_1-1""><a href=""#cite_note-c-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup>
</p>"
myid,Myrtillocactus,none,Caryophyllales,Cactaceae,Myrtillocactus,none,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Myrtillocactus_geometrizans3.jpg/220px-Myrtillocactus_geometrizans3.jpg,"<p><br/>
</p>"
myid,Myrtus,none,Myrtales,Myrtaceae,Myrtus,none,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Myrtus_communis.jpg/220px-Myrtus_communis.jpg,"<p><i><a class=""new"" href=""/w/index.php?title=Myrthus&amp;action=edit&amp;redlink=1"" title=""Myrthus (page does not exist)"">Myrthus</a></i> <small>Scop.</small>
</p>"
myid,Nandina,Nandina domestica,Ranunculales,Berberidaceae,Nandina,<b>N. domestica</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Nandina_domestica_BotGardBln1105Leaves.JPG/240px-Nandina_domestica_BotGardBln1105Leaves.JPG,"<p><i><b>Nandina domestica</b></i> (<span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""'n' in 'no'"">n</span><span title=""/æ/ short 'a' in 'bad'"">æ</span><span title=""'n' in 'no'"">n</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'d' in 'dye'"">d</span><span title=""/iː/ long 'e' in 'seed'"">iː</span><span title=""'n' in 'no'"">n</span><span title=""/ə/ 'a' in 'about'"">ə</span></span> <span style=""border-bottom:1px dotted""><span title=""'d' in 'dye'"">d</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'m' in 'my'"">m</span><span title=""/ɛ/ short 'e' in 'bed'"">ɛ</span><span title=""'s' in 'sigh'"">s</span><span title=""'t' in 'tie'"">t</span><span title=""/ɪ/ or /ə/ 'e' in 'roses'"">ᵻ</span><span title=""'k' in 'kind'"">k</span><span title=""/ə/ 'a' in 'about'"">ə</span></span>/</a></span></span> <span title=""English pronunciation respelling""><a href=""/wiki/Help:Pronunciation_respelling_key"" title=""Help:Pronunciation respelling key""><i>nan-<b><span class=""smallcaps""><span style=""font-variant: small-caps; text-transform: lowercase;"">DEE</span></span></b>-nuh</i></a></span>)<sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> commonly known as <b>nandina</b>, <b>heavenly bamboo</b> or <b>sacred bamboo</b>, is a <a href=""/wiki/Species"" title=""Species"">species</a> of <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plant</a> in the <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Berberidaceae"" title=""Berberidaceae"">Berberidaceae</a>, <a href=""/wiki/Native_plant"" title=""Native plant"">native</a> to eastern Asia from the Himalayas to Japan. It is the only member of the <a class=""mw-redirect"" href=""/wiki/Monotypic"" title=""Monotypic"">monotypic</a> genus <i><b>Nandina</b></i>.
</p>"
myid,Nautilocalyx,none,Lamiales,Gesneriaceae,Nautilocalyx,none,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Nautilocalyx_melittifolius_-_Berlin_Botanical_Garden_-_IMG_8698.JPG/220px-Nautilocalyx_melittifolius_-_Berlin_Botanical_Garden_-_IMG_8698.JPG,"<p><i><b>Nautilocalyx</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a href=""/wiki/Plant"" title=""Plant"">plant</a> in family <a href=""/wiki/Gesneriaceae"" title=""Gesneriaceae"">Gesneriaceae</a>.
</p>"
myid,Neillia,none,Rosales,Rosaceae,Neillia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Neillia_sinensis_flowers_8602.JPG/220px-Neillia_sinensis_flowers_8602.JPG,"<p>See text.
</p>"
myid,Nelumbo,none,Proteales,Nelumbonaceae,Nelumbo,none,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Nelumno_nucifera_open_flower_-_botanic_garden_adelaide2.jpg/220px-Nelumno_nucifera_open_flower_-_botanic_garden_adelaide2.jpg,"<p><i><b>Nelumbo</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a href=""/wiki/Aquatic_plant"" title=""Aquatic plant"">aquatic plants</a> with large, showy <a href=""/wiki/Flower"" title=""Flower"">flowers</a>. Members are commonly called <b>lotus</b>, though ""<a href=""/wiki/List_of_plants_known_as_lotus"" title=""List of plants known as lotus"">lotus</a>"" is a name also applied to various other plants and plant groups, including the unrelated genus <i><a href=""/wiki/Lotus_(genus)"" title=""Lotus (genus)"">Lotus</a></i>.  Members outwardly resemble those in the <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Nymphaeaceae"" title=""Nymphaeaceae"">Nymphaeaceae</a> (""water lilies""), but <i>Nelumbo</i> is actually very distant to Nymphaeaceae.  ""Nelumbo"" is derived from the <a href=""/wiki/Sinhalese_language"" title=""Sinhalese language"">Sinhalese</a> word <a href=""/wiki/Sinhalese_language"" title=""Sinhalese language"">Sinhalese</a>: <span lang=""si"">නෙළුම්</span> <i>neḷum</i>, the name for the lotus <i><a href=""/wiki/Nelumbo_nucifera"" title=""Nelumbo nucifera"">Nelumbo nucifera</a></i>.<sup class=""reference"" id=""cite_ref-HyamPank95_1-0""><a href=""#cite_note-HyamPank95-1"">[1]</a></sup>
</p>"
myid,Nematanthus,none,Lamiales,Gesneriaceae,Nematanthus,none,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Nematanthus_nervosus.jpg/220px-Nematanthus_nervosus.jpg,"<p><i><b>Nematanthus</b></i> is a genus of <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plants</a> of the family <a href=""/wiki/Gesneriaceae"" title=""Gesneriaceae"">Gesneriaceae</a>.  All of its <a href=""/wiki/Species"" title=""Species"">species</a> are <a class=""mw-redirect"" href=""/wiki/Endemic"" title=""Endemic"">endemic</a> to <a href=""/wiki/Brazil"" title=""Brazil"">Brazil</a>.<sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup> Compared to other gesneriads, <i>Nematanthus</i> has <a href=""/wiki/Leaf"" title=""Leaf"">leaves</a> that are small, <a href=""/wiki/Succulent_plant"" title=""Succulent plant"">succulent</a>, and hard-surfaced.  The plant has a trailing, branching, and spreading habit; it is generally an <a href=""/wiki/Epiphyte"" title=""Epiphyte"">epiphyte</a> in nature and a hanging-basket plant in cultivation.
</p>"
myid,Nemopanthus,Ilex mucronata,Aquifoliales,Aquifoliaceae,Ilex,<b>I. mucronata</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Ilex_mucronata_BB-1913-2.png/220px-Ilex_mucronata_BB-1913-2.png,"<p><i>Nemopanthus mucronatus</i>
</p>"
myid,Nemophila,none,none,Boraginaceae,Nemophila,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Nemophila-menziesii-20080330.JPG/220px-Nemophila-menziesii-20080330.JPG,"<p><i><b>Nemophila</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> found in the flowering plant family <a href=""/wiki/Boraginaceae"" title=""Boraginaceae"">Boraginaceae</a>.
</p>"
myid,Neobuxbaumia,none,Caryophyllales,Cactaceae,Neobuxbaumia,none,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"<p><i><a class=""new"" href=""/w/index.php?title=Neobuxbaumia_euphorbioides&amp;action=edit&amp;redlink=1"" title=""Neobuxbaumia euphorbioides (page does not exist)"">Neobuxbaumia euphorbioides</a></i><br>
<i><a href=""/wiki/Neobuxbaumia_macrocephala"" title=""Neobuxbaumia macrocephala"">Neobuxbaumia macrocephala</a></i>
<i><a class=""new"" href=""/w/index.php?title=Neobuxbaumia_mezcalaensis&amp;action=edit&amp;redlink=1"" title=""Neobuxbaumia mezcalaensis (page does not exist)"">Neobuxbaumia mezcalaensis</a></i><br>
<i><a href=""/wiki/Neobuxbaumia_polylopha"" title=""Neobuxbaumia polylopha"">Neobuxbaumia polylopha</a></i><br>
etc.
</br></br></br></p>"
myid,Neolitsea,none,Laurales,Lauraceae,Neolitsea,none,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Neolitsea_sericea2.jpg/220px-Neolitsea_sericea2.jpg,"<p>See text
</p>"
myid,Neolloydia,none,Caryophyllales,Cactaceae,Neolloydia,none,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"<p><i><b>Neolloydia</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a href=""/wiki/Cactus"" title=""Cactus"">cacti</a>. The genus is uniquely found in  the dry <a class=""mw-redirect"" href=""/wiki/Scrubland"" title=""Scrubland"">scrub</a> areas of southern <a href=""/wiki/Texas"" title=""Texas"">Texas</a> (<a class=""mw-redirect"" href=""/wiki/Big_Bend,_Texas"" title=""Big Bend, Texas"">Big Bend</a>) and the <a class=""mw-redirect"" href=""/wiki/Chihuahua_Desert"" title=""Chihuahua Desert"">Chihuahua Desert</a> of Northeast <a href=""/wiki/Mexico"" title=""Mexico"">Mexico</a>.
</p>"
myid,Neomarica,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Neomarica_caerulea.jpg/220px-Neomarica_caerulea.jpg,"<p><i><b>Neomarica</b></i> (<b>walking iris</b>, <b>apostle's iris</b> or <b>apostle plant</b> – names also used for the related genus <i><a href=""/wiki/Trimezia"" title=""Trimezia"">Trimezia</a></i>) is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of plants in family <a href=""/wiki/Iridaceae"" title=""Iridaceae"">Iridaceae</a>, first described in 1928. It is native to <a href=""/wiki/Mexico"" title=""Mexico"">Mexico</a>, <a href=""/wiki/Central_America"" title=""Central America"">Central</a> and <a href=""/wiki/South_America"" title=""South America"">South America</a>, and <a class=""mw-redirect"" href=""/wiki/Trinidad_%26_Tobago"" title=""Trinidad &amp; Tobago"">Trinidad &amp; Tobago</a>.<sup class=""reference"" id=""cite_ref-ekek_1-0""><a href=""#cite_note-ekek-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup><sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup>
</p>"
myid,Eriosyce,none,Caryophyllales,Cactaceae,Eriosyce,none,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"<p><i><a class=""new"" href=""/w/index.php?title=Eriosyce_aerocarpa&amp;action=edit&amp;redlink=1"" title=""Eriosyce aerocarpa (page does not exist)"">Eriosyce aerocarpa</a></i><br>
<i><a class=""new"" href=""/w/index.php?title=Eriosyce_bulbocalyx&amp;action=edit&amp;redlink=1"" title=""Eriosyce bulbocalyx (page does not exist)"">Eriosyce bulbocalyx</a></i><br>
<i><a class=""new"" href=""/w/index.php?title=Eriosyce_curvispina&amp;action=edit&amp;redlink=1"" title=""Eriosyce curvispina (page does not exist)"">Eriosyce curvispina</a></i><br>
<i><a class=""new"" href=""/w/index.php?title=Eriosyce_esmeraldana&amp;action=edit&amp;redlink=1"" title=""Eriosyce esmeraldana (page does not exist)"">Eriosyce esmeraldana</a></i><br>
<i><a class=""new"" href=""/w/index.php?title=Eriosyce_krausii&amp;action=edit&amp;redlink=1"" title=""Eriosyce krausii (page does not exist)"">Eriosyce krausii</a></i><br>
<i><a class=""new"" href=""/w/index.php?title=Eriosyce_napina&amp;action=edit&amp;redlink=1"" title=""Eriosyce napina (page does not exist)"">Eriosyce napina</a></i><br>
<i><a class=""new"" href=""/w/index.php?title=Eriosyce_senilis&amp;action=edit&amp;redlink=1"" title=""Eriosyce senilis (page does not exist)"">Eriosyce senilis</a></i><br>
<i><a class=""new"" href=""/w/index.php?title=Eriosyce_villosa&amp;action=edit&amp;redlink=1"" title=""Eriosyce villosa (page does not exist)"">Eriosyce villosa</a></i><br>
etc.
</br></br></br></br></br></br></br></br></p>"
myid,Neoregelia,none,Poales,Bromeliaceae,Neoregelia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Neoregelia-sp.jpg/220px-Neoregelia-sp.jpg,"<p><i>Regelia</i> <small>(Lem.) Lindm. 1890, illegitimate homonym, not Schauer 1843 nor H. Wendl. 1865</small>
</p>"
myid,Nepenthes,none,Caryophyllales,none,Nepenthes,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Nepenthes_peltata.jpg/220px-Nepenthes_peltata.jpg,"<p>See <a href=""/wiki/Nepenthes#Species"" title=""Nepenthes"">below</a> or <a href=""/wiki/List_of_Nepenthes_species"" title=""List of Nepenthes species"">separate list</a>.
</p>"
myid,Nepeta,none,Lamiales,Lamiaceae,Nepeta,none,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Catnip-blossom.jpg/220px-Catnip-blossom.jpg,"<p><i><b>Nepeta</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plants</a> in the <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Lamiaceae"" title=""Lamiaceae"">Lamiaceae</a> also known as <b>catmints</b>. The genus name is reportedly in reference to Nepete, an ancient <a href=""/wiki/Etruscan_cities"" title=""Etruscan cities"">Etruscan city</a>.<sup class=""reference"" id=""cite_ref-mbot_2-0""><a href=""#cite_note-mbot-2"">[2]</a></sup> There are about 250 species.<sup class=""reference"" id=""cite_ref-efloras_3-0""><a href=""#cite_note-efloras-3"">[3]</a></sup>
</p>"
myid,Nephrolepis,none,Polypodiales,Nephrolepidaceae,Nephrolepis,none,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Nephrolepis_exaltata_indoor0705c.jpg/240px-Nephrolepis_exaltata_indoor0705c.jpg,"<p>See text
</p>"
myid,Nerine,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Nerine_Sarniensis_Bloom.jpg/220px-Nerine_Sarniensis_Bloom.jpg,"<p>See text.
</p>"
myid,Nerium,Nerium oleander,Gentianales,Apocynaceae,Nerium,<b>N. oleander</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Nerium_oleander_flowers_leaves.jpg/220px-Nerium_oleander_flowers_leaves.jpg,"<p><i><b>Nerium oleander</b></i> <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'n' in 'no'"">n</span><span title=""/ɪər/ 'ear' in 'beard'"">ɪər</span><span title=""/i/ 'y' in 'happy'"">i</span><span title=""/əm/ 'm' in 'rhythm'"">əm</span></span> <span style=""border-bottom:1px dotted""><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""/oʊ/ long 'o' in 'code'"">oʊ</span><span title=""'l' in 'lie'"">l</span><span title=""/iː/ long 'e' in 'seed'"">iː</span><span title=""/./ syllable break"">.</span><span title=""/æ/ short 'a' in 'bad'"">æ</span><span title=""'n' in 'no'"">n</span><span title=""'d' in 'dye'"">d</span><span title=""/ər/ 'er' in 'finger'"">ər</span></span>/</a></span></span><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> is an evergreen shrub or small tree in the <a href=""/wiki/Apocynum"" title=""Apocynum"">dogbane</a> family <a href=""/wiki/Apocynaceae"" title=""Apocynaceae"">Apocynaceae</a>, toxic in all its parts. It is the <a href=""/wiki/Monotypic_taxon"" title=""Monotypic taxon"">only species</a> currently classified in the genus <i><b>Nerium</b></i>. It is most commonly known as <b>oleander</b>, from its superficial resemblance to the unrelated <a href=""/wiki/Olive"" title=""Olive"">olive</a> <i>Olea</i>.<sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[Note 1]</a></sup> It is so widely cultivated that no precise region of origin has been identified, though southwest Asia has been suggested. The ancient city of <a href=""/wiki/Volubilis"" title=""Volubilis"">Volubilis</a> in Morocco may have taken its name from the <a href=""/wiki/Berber_languages"" title=""Berber languages"">Berber</a> name <i>oualilt</i> for the flower.<sup class=""reference"" id=""cite_ref-awhf_5-0""><a href=""#cite_note-awhf-5"">[4]</a></sup> Oleander is one of the most poisonous commonly grown garden plants.
</p>"
myid,Nertera,none,Gentianales,Rubiaceae,Nertera,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Coralito_%28Nertera_granadensis%29.JPG/220px-Coralito_%28Nertera_granadensis%29.JPG,"<p>See text
</p>"
myid,Nicandra,Nicandra physalodes,Solanales,Solanaceae,Nicandra,<b>N. physalodes</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Giftbeere.jpg/220px-Giftbeere.jpg,"<p><i><b>Nicandra</b></i> is a monotypic genus of flowering plants in the <a href=""/wiki/Solanaceae"" title=""Solanaceae"">nightshade family</a> containing the single species <i><b>Nicandra physalodes</b></i>. It is known by the common names <b>apple-of-Peru</b><sup class=""reference"" id=""cite_ref-BSBI07_1-0""><a href=""#cite_note-BSBI07-1"">[1]</a></sup> and <b>shoo-fly plant</b>. It is native to <a href=""/wiki/Peru"" title=""Peru"">Peru</a>, and it is known elsewhere as an <a href=""/wiki/Introduced_species"" title=""Introduced species"">introduced species</a> and sometimes a <a href=""/wiki/Noxious_weed"" title=""Noxious weed"">weed</a>. It is also kept as an <a href=""/wiki/Ornamental_plant"" title=""Ornamental plant"">ornamental plant</a>.
</p>"
myid,Nicotiana,none,Solanales,Solanaceae,Nicotiana,none,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Tabak_9290019.JPG/220px-Tabak_9290019.JPG,"<p>See text
</p>"
myid,Nidularium,none,Poales,Bromeliaceae,Nidularium,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Nidularium_fulgens_HabitusInflorescence_BotGardBln090f6.JPG/220px-Nidularium_fulgens_HabitusInflorescence_BotGardBln090f6.JPG,"<p><i><b>Nidularium</b></i> is a <a class=""mw-redirect"" href=""/wiki/Genus_(biology)"" title=""Genus (biology)"">genus</a> of the <a href=""/wiki/Botany"" title=""Botany"">botanical</a> <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Bromeliaceae"" title=""Bromeliaceae"">Bromeliaceae</a>, subfamily <a href=""/wiki/Bromelioideae"" title=""Bromelioideae"">Bromelioideae</a>. Named to describe the nestling characteristic of the <a href=""/wiki/Inflorescence"" title=""Inflorescence"">inflorescence</a> (Lat. nidulus = little nest), all the species are <a href=""/wiki/Endemism"" title=""Endemism"">endemic</a> to <a href=""/wiki/Brazil"" title=""Brazil"">Brazil</a>.<sup class=""reference"" id=""cite_ref-q_1-1""><a href=""#cite_note-q-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> Commonly confused with <i><a href=""/wiki/Neoregelia"" title=""Neoregelia"">Neoregelia</a></i> which they resemble, this plant group was first described in 1854.<sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup>
</p>"
myid,Nierembergia,none,Solanales,Solanaceae,Nierembergia,none,https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Nierembergia_frutescens.jpg/220px-Nierembergia_frutescens.jpg,"<p>See text.
</p>"
myid,Nigella,none,Ranunculales,Ranunculaceae,Nigella,none,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Nigella_damascena_seed_capsule1.jpg/220px-Nigella_damascena_seed_capsule1.jpg,"<p>About 14, including:
</p>"
myid,Nipponanthemum,Nipponanthemum nipponicum,Asterales,Asteraceae,Nipponanthemum,<b>N. nipponicum</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Nipponanthemum_nipponicum_002.JPG/200px-Nipponanthemum_nipponicum_002.JPG,"<p><i><b>Nipponanthemum nipponicum</b></i>, common names ""<b>Nippon daisy</b>"" or ""<b>Montauk daisy</b>,"" is a plant species native to coastal regions of <a href=""/wiki/Japan"" title=""Japan"">Japan</a> but cultivated as an ornamental in other regions.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup><sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup> It is now naturalized as an escape along seashores in <a class=""mw-redirect"" href=""/wiki/New_York_(state)"" title=""New York (state)"">New York</a> and <a href=""/wiki/New_Jersey"" title=""New Jersey"">New Jersey</a>.<sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup><sup class=""reference"" id=""cite_ref-6""><a href=""#cite_note-6"">[6]</a></sup> It is the only species in the genus <i><b>Nipponanthemum</b></i>, formerly considered part of <i><a href=""/wiki/Chrysanthemum"" title=""Chrysanthemum"">Chrysanthemum</a></i>.<sup class=""reference"" id=""cite_ref-7""><a href=""#cite_note-7"">[7]</a></sup><sup class=""reference"" id=""cite_ref-8""><a href=""#cite_note-8"">[8]</a></sup>
</p>"
myid,Nolana,none,Solanales,Solanaceae,Nolana,none,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Nolana_volcanica.jpg/220px-Nolana_volcanica.jpg,"<p>See text.
</p>"
